post_id,ins_date,ins_time,context,like_count,comments_count,hashtags
992,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,love
993,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,lovepoems
994,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,sadpoems
995,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,inspirationalpoems
996,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,shortpoems
997,2019-04-17,23:11:27,"And I can't get out of it.
.
.
.
.
.
#WritersOfInstagram #Writing #WritersOfIG #WritingCommunity #PoetsOfInstagram #PoetryOfInstagram #PoemsOfInstagram #Poetry #Poems #PoetryCommunity #PoetsOfIG #PoetryAddict #PoetryOfTheDay #MyPoems #PoetryPorn #InstaPoet #InstaPoem #Quotes #InsideThoughts #OCD #SpinningThoughts #Radio #Stuck #Love #LovePoems #SadPoems #InspirationalPoems #ShortPoems #OneLiners",9,3,oneliners
998,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,him
999,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,he
1000,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,missyou
1001,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,miss
1002,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,heartbreak
1003,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,gone
1004,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,depression
1005,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,person
1006,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,poetry
1007,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,poetsociety
1008,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,reminders
1009,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,remind
1010,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,boys
1011,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,boy
1012,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,teen
1013,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,breakup
1014,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,betrayal
1015,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,notoveryet
1016,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,stillmissyou
1017,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,poetsocietyofinstagram
1018,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,poet
1019,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,poetcommunityofinstagram
1020,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,alone
1021,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,getoverhim
1022,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,stuck
1023,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,stuckonyou
1024,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,sad
1025,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,heartbreak
1026,2019-04-17,23:07:07,#him #he #missyou #miss #heartbreak #gone #depression #person #poetry #poetsociety #reminders #remind #boys #boy #teen #breakup #betrayal #notoveryet #stillmissyou #poetsocietyofinstagram #poet #poetcommunityofinstagram #alone #getoverhim #stuck #stuckonyou #sad #heartbreak #leave,3,0,leave
1027,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,teamo
1028,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,instalike
1029,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,like
1030,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,amor
1031,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,siguemeytesigo
1032,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,cine
1033,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,shazam
1034,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,peli
1035,2019-04-17,23:19:21,"El suabisante de mi vida.
.
.
.
.
#teamo #instalike #like #amor #siguemeytesigo #cine #shazam #peli #mgxmg",1,0,mgxmg
1036,2019-04-17,23:18:56,#shazam was a fantastic watch!  Really enjoyed the clever writing that doesn’t undermine an audiences knowledge of devices and tropes! Did this piece for SDCC and has more relevance today then when it was done a couple years back! GO SEE #captainmarvel ERRRRE #shazam,0,0,shazam
1037,2019-04-17,23:18:56,#shazam was a fantastic watch!  Really enjoyed the clever writing that doesn’t undermine an audiences knowledge of devices and tropes! Did this piece for SDCC and has more relevance today then when it was done a couple years back! GO SEE #captainmarvel ERRRRE #shazam,0,0,captainmarvel
1038,2019-04-17,23:18:56,#shazam was a fantastic watch!  Really enjoyed the clever writing that doesn’t undermine an audiences knowledge of devices and tropes! Did this piece for SDCC and has more relevance today then when it was done a couple years back! GO SEE #captainmarvel ERRRRE #shazam,0,0,shazam
1039,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,asherangel
1040,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,asher
1041,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,andimack
1042,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,mexico
1043,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,song
1044,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,spotify
1045,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,reto
1046,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,asherdovangel
1047,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,dc
1048,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,dccomics
1049,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,music
1050,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,onethoughtaway
1051,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,retos
1052,2019-04-17,23:18:21,"Baby asher comiendo premio para perro por 5 dólares, jajajajajaja lo amo mucho🤣🤣💓
.
.
.
.
.
#asherangel #asher #andimack #mexico #song #spotify #reto  #asherdovangel #dc #dccomics #music #onethoughtaway #retos  #shazamedit #shazam #cuteboy #ashannie #annieleblanc #loveit #ashannieedits #laughter #fan #instagram #fans #jackandasher",2,1,shazamedit
